file_id	image_path	segmented_path	species	source	Phase

80913	dataset/images/field/asimina_triloba/13001240191075.jpg	dataset/segmented/field/asimina_triloba/13001240191075.png	Asimina triloba	field	Young

80914	dataset/images/field/asimina_triloba/13001240196343.jpg	dataset/segmented/field/asimina_triloba/13001240196343.png	Asimina triloba	field	Vegetative

80915	dataset/images/field/asimina_triloba/13001240194607.jpg	dataset/segmented/field/asimina_triloba/13001240194607.png	Asimina triloba	field	Vegetative

80916	dataset/images/field/asimina_triloba/13001240195177.jpg	dataset/segmented/field/asimina_triloba/13001240195177.png	Asimina triloba	field	Vegetative

80917	dataset/images/field/asimina_triloba/13001240191554.jpg	dataset/segmented/field/asimina_triloba/13001240191554.png	Asimina triloba	field	Vegetative

80918	dataset/images/field/asimina_triloba/13001240192967.jpg	dataset/segmented/field/asimina_triloba/13001240192967.png	Asimina triloba	field	Vegetative

80919	dataset/images/field/asimina_triloba/13001240199874.jpg	dataset/segmented/field/asimina_triloba/13001240199874.png	Asimina triloba	field	Vegetative

80920	dataset/images/field/asimina_triloba/13001240196802.jpg	dataset/segmented/field/asimina_triloba/13001240196802.png	Asimina triloba	field	Young

80921	dataset/images/field/asimina_triloba/13001240194352.jpg	dataset/segmented/field/asimina_triloba/13001240194352.png	Asimina triloba	field	Vegetative

80922	dataset/images/field/asimina_triloba/13001240197007.jpg	dataset/segmented/field/asimina_triloba/13001240197007.png	Asimina triloba	field	Vegetative

80923	dataset/images/field/asimina_triloba/13001240197908.jpg	dataset/segmented/field/asimina_triloba/13001240197908.png	Asimina triloba	field	Vegetative

80924	dataset/images/field/asimina_triloba/13001240195497.jpg	dataset/segmented/field/asimina_triloba/13001240195497.png	Asimina triloba	field	Vegetative

80925	dataset/images/field/asimina_triloba/13001240194809.jpg	dataset/segmented/field/asimina_triloba/13001240194809.png	Asimina triloba	field	Vegetative

80926	dataset/images/field/asimina_triloba/13001240195522.jpg	dataset/segmented/field/asimina_triloba/13001240195522.png	Asimina triloba	field	Vegetative

80927	dataset/images/field/asimina_triloba/13001240196540.jpg	dataset/segmented/field/asimina_triloba/13001240196540.png	Asimina triloba	field	Vegetative

80928	dataset/images/field/asimina_triloba/13001240191142.jpg	dataset/segmented/field/asimina_triloba/13001240191142.png	Asimina triloba	field	Vegetative

80929	dataset/images/field/asimina_triloba/13001240195812.jpg	dataset/segmented/field/asimina_triloba/13001240195812.png	Asimina triloba	field	Vegetative

80930	dataset/images/field/asimina_triloba/13001240195113.jpg	dataset/segmented/field/asimina_triloba/13001240195113.png	Asimina triloba	field	Adult

80931	dataset/images/field/asimina_triloba/13001240198188.jpg	dataset/segmented/field/asimina_triloba/13001240198188.png	Asimina triloba	field	Vegetative

80932	dataset/images/field/asimina_triloba/13001240196654.jpg	dataset/segmented/field/asimina_triloba/13001240196654.png	Asimina triloba	field	Vegetative

80933	dataset/images/field/asimina_triloba/13001240196018.jpg	dataset/segmented/field/asimina_triloba/13001240196018.png	Asimina triloba	field	Vegetative

80934	dataset/images/field/asimina_triloba/13001240192496.jpg	dataset/segmented/field/asimina_triloba/13001240192496.png	Asimina triloba	field	Vegetative

80935	dataset/images/field/asimina_triloba/13001240193603.jpg	dataset/segmented/field/asimina_triloba/13001240193603.png	Asimina triloba	field	Vegetative

80936	dataset/images/field/asimina_triloba/13001240191316.jpg	dataset/segmented/field/asimina_triloba/13001240191316.png	Asimina triloba	field	Vegetative

80937	dataset/images/field/asimina_triloba/13001240191078.jpg	dataset/segmented/field/asimina_triloba/13001240191078.png	Asimina triloba	field	Vegetative

80938	dataset/images/field/asimina_triloba/13001240192025.jpg	dataset/segmented/field/asimina_triloba/13001240192025.png	Asimina triloba	field	Vegetative

80939	dataset/images/field/asimina_triloba/13001240199022.jpg	dataset/segmented/field/asimina_triloba/13001240199022.png	Asimina triloba	field	Young

80940	dataset/images/field/asimina_triloba/13001240196209.jpg	dataset/segmented/field/asimina_triloba/13001240196209.png	Asimina triloba	field	Young

80941	dataset/images/field/asimina_triloba/13001240194921.jpg	dataset/segmented/field/asimina_triloba/13001240194921.png	Asimina triloba	field	Vegetative

80942	dataset/images/field/asimina_triloba/13001240197128.jpg	dataset/segmented/field/asimina_triloba/13001240197128.png	Asimina triloba	field	Vegetative

80943	dataset/images/field/asimina_triloba/13001240197914.jpg	dataset/segmented/field/asimina_triloba/13001240197914.png	Asimina triloba	field	Young

80944	dataset/images/field/asimina_triloba/13001240193464.jpg	dataset/segmented/field/asimina_triloba/13001240193464.png	Asimina triloba	field	Vegetative

80945	dataset/images/field/asimina_triloba/13001240193786.jpg	dataset/segmented/field/asimina_triloba/13001240193786.png	Asimina triloba	field	Vegetative

80946	dataset/images/field/asimina_triloba/13001240196978.jpg	dataset/segmented/field/asimina_triloba/13001240196978.png	Asimina triloba	field	Young

80947	dataset/images/field/asimina_triloba/13001240196086.jpg	dataset/segmented/field/asimina_triloba/13001240196086.png	Asimina triloba	field	Vegetative

80948	dataset/images/field/asimina_triloba/13001240195434.jpg	dataset/segmented/field/asimina_triloba/13001240195434.png	Asimina triloba	field	Vegetative

80949	dataset/images/field/asimina_triloba/13001240197770.jpg	dataset/segmented/field/asimina_triloba/13001240197770.png	Asimina triloba	field	Young

80950	dataset/images/field/asimina_triloba/13001240191823.jpg	dataset/segmented/field/asimina_triloba/13001240191823.png	Asimina triloba	field	Young

80951	dataset/images/field/asimina_triloba/13001240192319.jpg	dataset/segmented/field/asimina_triloba/13001240192319.png	Asimina triloba	field	Vegetative

80952	dataset/images/field/asimina_triloba/13001240190681.jpg	dataset/segmented/field/asimina_triloba/13001240190681.png	Asimina triloba	field	Vegetative

80953	dataset/images/field/asimina_triloba/13001240190968.jpg	dataset/segmented/field/asimina_triloba/13001240190968.png	Asimina triloba	field	Vegetative

80954	dataset/images/field/asimina_triloba/13001240191008.jpg	dataset/segmented/field/asimina_triloba/13001240191008.png	Asimina triloba	field	Vegetative

80955	dataset/images/field/asimina_triloba/13001240192524.jpg	dataset/segmented/field/asimina_triloba/13001240192524.png	Asimina triloba	field	Adult

80956	dataset/images/field/asimina_triloba/13001240194724.jpg	dataset/segmented/field/asimina_triloba/13001240194724.png	Asimina triloba	field	Vegetative

4527	dataset/images/field/catalpa_speciosa/1249059957_0000.jpg	dataset/segmented/field/catalpa_speciosa/1249059957_0000.png	Catalpa speciosa	field	Adult

4528	dataset/images/field/catalpa_speciosa/1249059957_0001.jpg	dataset/segmented/field/catalpa_speciosa/1249059957_0001.png	Catalpa speciosa	field	Adult

4529	dataset/images/field/catalpa_speciosa/1249059957_0002.jpg	dataset/segmented/field/catalpa_speciosa/1249059957_0002.png	Catalpa speciosa	field	Adult

4530	dataset/images/field/catalpa_speciosa/1249059957_0003.jpg	dataset/segmented/field/catalpa_speciosa/1249059957_0003.png	Catalpa speciosa	field	Adult

4531	dataset/images/field/catalpa_speciosa/1249059957_0004.jpg	dataset/segmented/field/catalpa_speciosa/1249059957_0004.png	Catalpa speciosa	field	Adult

4665	dataset/images/field/catalpa_speciosa/1249316343_0000.jpg	dataset/segmented/field/catalpa_speciosa/1249316343_0000.png	Catalpa speciosa	field	Adult

4666	dataset/images/field/catalpa_speciosa/1249316343_0001.jpg	dataset/segmented/field/catalpa_speciosa/1249316343_0001.png	Catalpa speciosa	field	Adult

4667	dataset/images/field/catalpa_speciosa/1249316343_0002.jpg	dataset/segmented/field/catalpa_speciosa/1249316343_0002.png	Catalpa speciosa	field	Adult

4668	dataset/images/field/catalpa_speciosa/1249316343_0003.jpg	dataset/segmented/field/catalpa_speciosa/1249316343_0003.png	Catalpa speciosa	field	Vegetative

4669	dataset/images/field/catalpa_speciosa/1249316343_0004.jpg	dataset/segmented/field/catalpa_speciosa/1249316343_0004.png	Catalpa speciosa	field	Adult

16505	dataset/images/field/catalpa_speciosa/1259110850_0008.jpg	dataset/segmented/field/catalpa_speciosa/1259110850_0008.png	Catalpa speciosa	field	Adult

16525	dataset/images/field/catalpa_speciosa/1259110850_0028.jpg	dataset/segmented/field/catalpa_speciosa/1259110850_0028.png	Catalpa speciosa	field	Adult

16543	dataset/images/field/catalpa_speciosa/1259110850_0046.jpg	dataset/segmented/field/catalpa_speciosa/1259110850_0046.png	Catalpa speciosa	field	Young
16594	dataset/images/field/catalpa_speciosa/1259110850_0097.jpg	dataset/segmented/field/catalpa_speciosa/1259110850_0097.png	Catalpa speciosa	field	Adult

16612	dataset/images/field/catalpa_speciosa/1259110850_0115.jpg	dataset/segmented/field/catalpa_speciosa/1259110850_0115.png	Catalpa speciosa	field	Adult

57259	dataset/images/lab/catalpa_speciosa/wb1226-01-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-01-1.png	Catalpa speciosa	lab	Adult

57262	dataset/images/lab/catalpa_speciosa/wb1226-01-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-01-2.png	Catalpa speciosa	lab	Adult

57264	dataset/images/lab/catalpa_speciosa/wb1226-01-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-01-3.png	Catalpa speciosa	lab	Adult

57266	dataset/images/lab/catalpa_speciosa/wb1226-01-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-01-4.png	Catalpa speciosa	lab	Adult

57270	dataset/images/lab/catalpa_speciosa/wb1226-02-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-02-1.png	Catalpa speciosa	lab	Vegetative

77289	dataset/images/lab/catalpa_speciosa/wb1226-02-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-02-2.png	Catalpa speciosa	lab	Vegetative

77290	dataset/images/lab/catalpa_speciosa/wb1226-02-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-02-3.png	Catalpa speciosa	lab	Vegetative

77291	dataset/images/lab/catalpa_speciosa/wb1226-02-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-02-4.png	Catalpa speciosa	lab	Vegetative

77292	dataset/images/lab/catalpa_speciosa/wb1226-03-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-03-1.png	Catalpa speciosa	lab	Vegetative

77293	dataset/images/lab/catalpa_speciosa/wb1226-03-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-03-2.png	Catalpa speciosa	lab	Vegetative

77294	dataset/images/lab/catalpa_speciosa/wb1226-03-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-03-3.png	Catalpa speciosa	lab	Vegetative

77295	dataset/images/lab/catalpa_speciosa/wb1226-03-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-03-4.png	Catalpa speciosa	lab	Vegetative

77296	dataset/images/lab/catalpa_speciosa/wb1226-04-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-04-1.png	Catalpa speciosa	lab	Young

77297	dataset/images/lab/catalpa_speciosa/wb1226-04-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-04-2.png	Catalpa speciosa	lab	Young

77298	dataset/images/lab/catalpa_speciosa/wb1226-04-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-04-3.png	Catalpa speciosa	lab	Young

77299	dataset/images/lab/catalpa_speciosa/wb1226-04-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-04-4.png	Catalpa speciosa	lab	Young

77300	dataset/images/lab/catalpa_speciosa/wb1226-05-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-05-1.png	Catalpa speciosa	lab	Adult

77301	dataset/images/lab/catalpa_speciosa/wb1226-05-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-05-2.png	Catalpa speciosa	lab	Adult

77302	dataset/images/lab/catalpa_speciosa/wb1226-05-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-05-3.png	Catalpa speciosa	lab	Adult

77303	dataset/images/lab/catalpa_speciosa/wb1226-05-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-05-4.png	Catalpa speciosa	lab	Adult

77304	dataset/images/lab/catalpa_speciosa/wb1226-06-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-06-1.png	Catalpa speciosa	lab	Vegetative

77305	dataset/images/lab/catalpa_speciosa/wb1226-06-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-06-2.png	Catalpa speciosa	lab	Vegetative

77306	dataset/images/lab/catalpa_speciosa/wb1226-06-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-06-3.png	Catalpa speciosa	lab	Vegetative

77307	dataset/images/lab/catalpa_speciosa/wb1226-06-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-06-4.png	Catalpa speciosa	lab	Vegetative

77308	dataset/images/lab/catalpa_speciosa/wb1226-07-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-07-1.png	Catalpa speciosa	lab	Vegetative

77309	dataset/images/lab/catalpa_speciosa/wb1226-07-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-07-2.png	Catalpa speciosa	lab	Vegetative

77310	dataset/images/lab/catalpa_speciosa/wb1226-07-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-07-3.png	Catalpa speciosa	lab	Vegetative

77311	dataset/images/lab/catalpa_speciosa/wb1226-07-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-07-4.png	Catalpa speciosa	lab	Vegetative

77312	dataset/images/lab/catalpa_speciosa/wb1226-08-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-08-1.png	Catalpa speciosa	lab	Adult

77313	dataset/images/lab/catalpa_speciosa/wb1226-08-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-08-2.png	Catalpa speciosa	lab	Adult

77314	dataset/images/lab/catalpa_speciosa/wb1226-08-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-08-3.png	Catalpa speciosa	lab	Adult

77315	dataset/images/lab/catalpa_speciosa/wb1226-08-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-08-4.png	Catalpa speciosa	lab	Adult

77316	dataset/images/lab/catalpa_speciosa/wb1226-09-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-09-1.png	Catalpa speciosa	lab	Vegetative

77317	dataset/images/lab/catalpa_speciosa/wb1226-09-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-09-2.png	Catalpa speciosa	lab	Vegetative

77318	dataset/images/lab/catalpa_speciosa/wb1226-09-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-09-3.png	Catalpa speciosa	lab	Vegetative

77319	dataset/images/lab/catalpa_speciosa/wb1226-09-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-09-4.png	Catalpa speciosa	lab	Vegetative

77320	dataset/images/lab/catalpa_speciosa/wb1226-10-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-10-1.png	Catalpa speciosa	lab	Young

77321	dataset/images/lab/catalpa_speciosa/wb1226-10-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-10-2.png	Catalpa speciosa	lab	Young

77322	dataset/images/lab/catalpa_speciosa/wb1226-10-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-10-3.png	Catalpa speciosa	lab	Young

77323	dataset/images/lab/catalpa_speciosa/wb1226-10-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-10-4.png	Catalpa speciosa	lab	Young

77324	dataset/images/lab/catalpa_speciosa/wb1227-01-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-01-1.png	Catalpa speciosa	lab	Adult

77325	dataset/images/lab/catalpa_speciosa/wb1227-01-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-01-2.png	Catalpa speciosa	lab	Adult

77326	dataset/images/lab/catalpa_speciosa/wb1227-01-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-01-3.png	Catalpa speciosa	lab	Adult

77327	dataset/images/lab/catalpa_speciosa/wb1227-01-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-01-4.png	Catalpa speciosa	lab	Adult

77328	dataset/images/lab/catalpa_speciosa/wb1227-02-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-02-1.png	Catalpa speciosa	lab	Vegetative

77329	dataset/images/lab/catalpa_speciosa/wb1227-02-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-02-2.png	Catalpa speciosa	lab	Vegetative

77330	dataset/images/lab/catalpa_speciosa/wb1227-02-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-02-3.png	Catalpa speciosa	lab	Vegetative

77331	dataset/images/lab/catalpa_speciosa/wb1227-02-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-02-4.png	Catalpa speciosa	lab	Vegetative

77332	dataset/images/lab/catalpa_speciosa/wb1227-03-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-03-1.png	Catalpa speciosa	lab	Vegetative

77333	dataset/images/lab/catalpa_speciosa/wb1227-03-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-03-2.png	Catalpa speciosa	lab	Vegetative

77334	dataset/images/lab/catalpa_speciosa/wb1227-03-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-03-3.png	Catalpa speciosa	lab	Vegetative

77335	dataset/images/lab/catalpa_speciosa/wb1227-03-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-03-4.png	Catalpa speciosa	lab	Vegetative

77336	dataset/images/lab/catalpa_speciosa/wb1227-04-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-04-1.png	Catalpa speciosa	lab	Adult

77337	dataset/images/lab/catalpa_speciosa/wb1227-04-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-04-2.png	Catalpa speciosa	lab	Adult

77338	dataset/images/lab/catalpa_speciosa/wb1227-04-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-04-3.png	Catalpa speciosa	lab	Adult

77339	dataset/images/lab/catalpa_speciosa/wb1227-04-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-04-4.png	Catalpa speciosa	lab	Adult

77340	dataset/images/lab/catalpa_speciosa/wb1227-05-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-05-1.png	Catalpa speciosa	lab	Adult

77341	dataset/images/lab/catalpa_speciosa/wb1227-05-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-05-2.png	Catalpa speciosa	lab	Adult

77342	dataset/images/lab/catalpa_speciosa/wb1227-05-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-05-3.png	Catalpa speciosa	lab	Adult

77343	dataset/images/lab/catalpa_speciosa/wb1227-05-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-05-4.png	Catalpa speciosa	lab	Adult

77344	dataset/images/lab/catalpa_speciosa/wb1227-06-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-06-1.png	Catalpa speciosa	lab	Vegetative

77345	dataset/images/lab/catalpa_speciosa/wb1227-06-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-06-2.png	Catalpa speciosa	lab	Vegetative

77346	dataset/images/lab/catalpa_speciosa/wb1227-06-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-06-3.png	Catalpa speciosa	lab	Vegetative

77347	dataset/images/lab/catalpa_speciosa/wb1227-06-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-06-4.png	Catalpa speciosa	lab	Vegetative

77348	dataset/images/lab/catalpa_speciosa/wb1227-07-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-07-1.png	Catalpa speciosa	lab	Vegetative

77349	dataset/images/lab/catalpa_speciosa/wb1227-07-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-07-2.png	Catalpa speciosa	lab	Vegetative

77350	dataset/images/lab/catalpa_speciosa/wb1227-07-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-07-3.png	Catalpa speciosa	lab	Vegetative

77351	dataset/images/lab/catalpa_speciosa/wb1227-07-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-07-4.png	Catalpa speciosa	lab	Vegetative

77352	dataset/images/lab/catalpa_speciosa/wb1227-08-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-08-1.png	Catalpa speciosa	lab	Adult

77353	dataset/images/lab/catalpa_speciosa/wb1227-08-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-08-2.png	Catalpa speciosa	lab	Adult

77354	dataset/images/lab/catalpa_speciosa/wb1227-08-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-08-3.png	Catalpa speciosa	lab	Adult

77355	dataset/images/lab/catalpa_speciosa/wb1227-08-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-08-4.png	Catalpa speciosa	lab	Adult

77356	dataset/images/lab/catalpa_speciosa/wb1227-09-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-09-1.png	Catalpa speciosa	lab	Adult

77357	dataset/images/lab/catalpa_speciosa/wb1227-09-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-09-2.png	Catalpa speciosa	lab	Adult

77358	dataset/images/lab/catalpa_speciosa/wb1227-09-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-09-3.png	Catalpa speciosa	lab	Adult

77359	dataset/images/lab/catalpa_speciosa/wb1227-09-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-09-4.png	Catalpa speciosa	lab	Adult

77360	dataset/images/lab/catalpa_speciosa/wb1227-10-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-10-1.png	Catalpa speciosa	lab	Young

77361	dataset/images/lab/catalpa_speciosa/wb1227-10-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-10-2.png	Catalpa speciosa	lab	Young

77362	dataset/images/lab/catalpa_speciosa/wb1227-10-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-10-3.png	Catalpa speciosa	lab	Young

77363	dataset/images/lab/catalpa_speciosa/wb1227-10-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-10-4.png	Catalpa speciosa	lab	Young

77364	dataset/images/lab/catalpa_speciosa/wb1228-01-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-01-1.png	Catalpa speciosa	lab	Young

77365	dataset/images/lab/catalpa_speciosa/wb1228-01-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-01-2.png	Catalpa speciosa	lab	Young

77366	dataset/images/lab/catalpa_speciosa/wb1228-01-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-01-3.png	Catalpa speciosa	lab	Young

77367	dataset/images/lab/catalpa_speciosa/wb1228-01-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-01-4.png	Catalpa speciosa	lab	Young

77368	dataset/images/lab/catalpa_speciosa/wb1228-02-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-02-1.png	Catalpa speciosa	lab	Vegetative

77369	dataset/images/lab/catalpa_speciosa/wb1228-02-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-02-2.png	Catalpa speciosa	lab	Vegetative

77370	dataset/images/lab/catalpa_speciosa/wb1228-02-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-02-3.png	Catalpa speciosa	lab	Vegetative

77371	dataset/images/lab/catalpa_speciosa/wb1228-02-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-02-4.png	Catalpa speciosa	lab	Vegetative

77372	dataset/images/lab/catalpa_speciosa/wb1228-03-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-03-1.png	Catalpa speciosa	lab	Vegetative

77373	dataset/images/lab/catalpa_speciosa/wb1228-03-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-03-2.png	Catalpa speciosa	lab	Vegetative

77374	dataset/images/lab/catalpa_speciosa/wb1228-03-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-03-3.png	Catalpa speciosa	lab	Vegetative

77375	dataset/images/lab/catalpa_speciosa/wb1228-03-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-03-4.png	Catalpa speciosa	lab	Vegetative

77376	dataset/images/lab/catalpa_speciosa/wb1228-04-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-04-1.png	Catalpa speciosa	lab	Vegetative

77377	dataset/images/lab/catalpa_speciosa/wb1228-04-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-04-2.png	Catalpa speciosa	lab	Vegetative

77378	dataset/images/lab/catalpa_speciosa/wb1228-04-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-04-3.png	Catalpa speciosa	lab	Vegetative

77379	dataset/images/lab/catalpa_speciosa/wb1228-04-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-04-4.png	Catalpa speciosa	lab	Vegetative

77380	dataset/images/lab/catalpa_speciosa/wb1228-05-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-05-1.png	Catalpa speciosa	lab	Vegetative

77381	dataset/images/lab/catalpa_speciosa/wb1228-05-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-05-2.png	Catalpa speciosa	lab	Vegetative

77382	dataset/images/lab/catalpa_speciosa/wb1228-05-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-05-3.png	Catalpa speciosa	lab	Vegetative

77383	dataset/images/lab/catalpa_speciosa/wb1228-05-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-05-4.png	Catalpa speciosa	lab	Vegetative

77384	dataset/images/lab/catalpa_speciosa/wb1228-06-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-06-1.png	Catalpa speciosa	lab	Vegetative

77385	dataset/images/lab/catalpa_speciosa/wb1228-06-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-06-2.png	Catalpa speciosa	lab	Vegetative

77386	dataset/images/lab/catalpa_speciosa/wb1228-06-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-06-3.png	Catalpa speciosa	lab	Vegetative

77387	dataset/images/lab/catalpa_speciosa/wb1228-06-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-06-4.png	Catalpa speciosa	lab	Vegetative

77388	dataset/images/lab/catalpa_speciosa/wb1228-07-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-07-1.png	Catalpa speciosa	lab	Vegetative

77389	dataset/images/lab/catalpa_speciosa/wb1228-07-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-07-2.png	Catalpa speciosa	lab	Vegetative

77390	dataset/images/lab/catalpa_speciosa/wb1228-07-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-07-3.png	Catalpa speciosa	lab	Vegetative

77391	dataset/images/lab/catalpa_speciosa/wb1228-07-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-07-4.png	Catalpa speciosa	lab	Vegetative

77392	dataset/images/lab/catalpa_speciosa/wb1228-08-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-08-1.png	Catalpa speciosa	lab	Vegetative

77393	dataset/images/lab/catalpa_speciosa/wb1228-08-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-08-2.png	Catalpa speciosa	lab	Vegetative

77394	dataset/images/lab/catalpa_speciosa/wb1228-08-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-08-3.png	Catalpa speciosa	lab	Vegetative

77395	dataset/images/lab/catalpa_speciosa/wb1228-08-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-08-4.png	Catalpa speciosa	lab	Vegetative

