file_id	image_path	segmented_path	species	source
77294	dataset/images/lab/catalpa_speciosa/wb1226-03-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-03-3.png	Catalpa speciosa	lab
77295	dataset/images/lab/catalpa_speciosa/wb1226-03-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-03-4.png	Catalpa speciosa	lab
77296	dataset/images/lab/catalpa_speciosa/wb1226-04-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-04-1.png	Catalpa speciosa	lab
77297	dataset/images/lab/catalpa_speciosa/wb1226-04-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-04-2.png	Catalpa speciosa	lab
77298	dataset/images/lab/catalpa_speciosa/wb1226-04-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-04-3.png	Catalpa speciosa	lab
77299	dataset/images/lab/catalpa_speciosa/wb1226-04-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-04-4.png	Catalpa speciosa	lab
77300	dataset/images/lab/catalpa_speciosa/wb1226-05-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-05-1.png	Catalpa speciosa	lab
77301	dataset/images/lab/catalpa_speciosa/wb1226-05-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-05-2.png	Catalpa speciosa	lab
77302	dataset/images/lab/catalpa_speciosa/wb1226-05-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-05-3.png	Catalpa speciosa	lab
77303	dataset/images/lab/catalpa_speciosa/wb1226-05-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-05-4.png	Catalpa speciosa	lab
77304	dataset/images/lab/catalpa_speciosa/wb1226-06-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-06-1.png	Catalpa speciosa	lab
77305	dataset/images/lab/catalpa_speciosa/wb1226-06-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-06-2.png	Catalpa speciosa	lab
77306	dataset/images/lab/catalpa_speciosa/wb1226-06-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-06-3.png	Catalpa speciosa	lab
77307	dataset/images/lab/catalpa_speciosa/wb1226-06-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-06-4.png	Catalpa speciosa	lab
77308	dataset/images/lab/catalpa_speciosa/wb1226-07-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-07-1.png	Catalpa speciosa	lab
77309	dataset/images/lab/catalpa_speciosa/wb1226-07-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-07-2.png	Catalpa speciosa	lab
77310	dataset/images/lab/catalpa_speciosa/wb1226-07-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-07-3.png	Catalpa speciosa	lab
77311	dataset/images/lab/catalpa_speciosa/wb1226-07-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-07-4.png	Catalpa speciosa	lab
77312	dataset/images/lab/catalpa_speciosa/wb1226-08-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-08-1.png	Catalpa speciosa	lab
77313	dataset/images/lab/catalpa_speciosa/wb1226-08-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-08-2.png	Catalpa speciosa	lab
77314	dataset/images/lab/catalpa_speciosa/wb1226-08-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-08-3.png	Catalpa speciosa	lab
77315	dataset/images/lab/catalpa_speciosa/wb1226-08-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-08-4.png	Catalpa speciosa	lab
77316	dataset/images/lab/catalpa_speciosa/wb1226-09-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-09-1.png	Catalpa speciosa	lab
77317	dataset/images/lab/catalpa_speciosa/wb1226-09-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-09-2.png	Catalpa speciosa	lab
77318	dataset/images/lab/catalpa_speciosa/wb1226-09-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-09-3.png	Catalpa speciosa	lab
77319	dataset/images/lab/catalpa_speciosa/wb1226-09-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-09-4.png	Catalpa speciosa	lab
77320	dataset/images/lab/catalpa_speciosa/wb1226-10-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-10-1.png	Catalpa speciosa	lab
77321	dataset/images/lab/catalpa_speciosa/wb1226-10-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-10-2.png	Catalpa speciosa	lab
77322	dataset/images/lab/catalpa_speciosa/wb1226-10-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-10-3.png	Catalpa speciosa	lab
77323	dataset/images/lab/catalpa_speciosa/wb1226-10-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1226-10-4.png	Catalpa speciosa	lab
77324	dataset/images/lab/catalpa_speciosa/wb1227-01-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-01-1.png	Catalpa speciosa	lab
77325	dataset/images/lab/catalpa_speciosa/wb1227-01-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-01-2.png	Catalpa speciosa	lab
77326	dataset/images/lab/catalpa_speciosa/wb1227-01-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-01-3.png	Catalpa speciosa	lab
77327	dataset/images/lab/catalpa_speciosa/wb1227-01-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-01-4.png	Catalpa speciosa	lab
77328	dataset/images/lab/catalpa_speciosa/wb1227-02-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-02-1.png	Catalpa speciosa	lab
77329	dataset/images/lab/catalpa_speciosa/wb1227-02-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-02-2.png	Catalpa speciosa	lab
77330	dataset/images/lab/catalpa_speciosa/wb1227-02-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-02-3.png	Catalpa speciosa	lab
77331	dataset/images/lab/catalpa_speciosa/wb1227-02-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-02-4.png	Catalpa speciosa	lab
77332	dataset/images/lab/catalpa_speciosa/wb1227-03-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-03-1.png	Catalpa speciosa	lab
77333	dataset/images/lab/catalpa_speciosa/wb1227-03-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-03-2.png	Catalpa speciosa	lab
77334	dataset/images/lab/catalpa_speciosa/wb1227-03-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-03-3.png	Catalpa speciosa	lab
77335	dataset/images/lab/catalpa_speciosa/wb1227-03-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-03-4.png	Catalpa speciosa	lab
77336	dataset/images/lab/catalpa_speciosa/wb1227-04-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-04-1.png	Catalpa speciosa	lab
77337	dataset/images/lab/catalpa_speciosa/wb1227-04-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-04-2.png	Catalpa speciosa	lab
77338	dataset/images/lab/catalpa_speciosa/wb1227-04-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-04-3.png	Catalpa speciosa	lab
77339	dataset/images/lab/catalpa_speciosa/wb1227-04-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-04-4.png	Catalpa speciosa	lab
77340	dataset/images/lab/catalpa_speciosa/wb1227-05-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-05-1.png	Catalpa speciosa	lab
77341	dataset/images/lab/catalpa_speciosa/wb1227-05-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-05-2.png	Catalpa speciosa	lab
77342	dataset/images/lab/catalpa_speciosa/wb1227-05-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-05-3.png	Catalpa speciosa	lab
77343	dataset/images/lab/catalpa_speciosa/wb1227-05-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-05-4.png	Catalpa speciosa	lab
77344	dataset/images/lab/catalpa_speciosa/wb1227-06-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-06-1.png	Catalpa speciosa	lab
77345	dataset/images/lab/catalpa_speciosa/wb1227-06-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-06-2.png	Catalpa speciosa	lab
77346	dataset/images/lab/catalpa_speciosa/wb1227-06-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-06-3.png	Catalpa speciosa	lab
77347	dataset/images/lab/catalpa_speciosa/wb1227-06-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-06-4.png	Catalpa speciosa	lab
77348	dataset/images/lab/catalpa_speciosa/wb1227-07-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-07-1.png	Catalpa speciosa	lab
77349	dataset/images/lab/catalpa_speciosa/wb1227-07-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-07-2.png	Catalpa speciosa	lab
77350	dataset/images/lab/catalpa_speciosa/wb1227-07-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-07-3.png	Catalpa speciosa	lab
77351	dataset/images/lab/catalpa_speciosa/wb1227-07-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-07-4.png	Catalpa speciosa	lab
77352	dataset/images/lab/catalpa_speciosa/wb1227-08-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-08-1.png	Catalpa speciosa	lab
77353	dataset/images/lab/catalpa_speciosa/wb1227-08-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-08-2.png	Catalpa speciosa	lab
77354	dataset/images/lab/catalpa_speciosa/wb1227-08-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-08-3.png	Catalpa speciosa	lab
77355	dataset/images/lab/catalpa_speciosa/wb1227-08-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-08-4.png	Catalpa speciosa	lab
77356	dataset/images/lab/catalpa_speciosa/wb1227-09-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-09-1.png	Catalpa speciosa	lab
77357	dataset/images/lab/catalpa_speciosa/wb1227-09-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-09-2.png	Catalpa speciosa	lab
77358	dataset/images/lab/catalpa_speciosa/wb1227-09-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-09-3.png	Catalpa speciosa	lab
77359	dataset/images/lab/catalpa_speciosa/wb1227-09-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-09-4.png	Catalpa speciosa	lab
77360	dataset/images/lab/catalpa_speciosa/wb1227-10-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-10-1.png	Catalpa speciosa	lab
77361	dataset/images/lab/catalpa_speciosa/wb1227-10-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-10-2.png	Catalpa speciosa	lab
77362	dataset/images/lab/catalpa_speciosa/wb1227-10-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-10-3.png	Catalpa speciosa	lab
77363	dataset/images/lab/catalpa_speciosa/wb1227-10-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1227-10-4.png	Catalpa speciosa	lab
77364	dataset/images/lab/catalpa_speciosa/wb1228-01-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-01-1.png	Catalpa speciosa	lab
77365	dataset/images/lab/catalpa_speciosa/wb1228-01-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-01-2.png	Catalpa speciosa	lab
77366	dataset/images/lab/catalpa_speciosa/wb1228-01-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-01-3.png	Catalpa speciosa	lab
77367	dataset/images/lab/catalpa_speciosa/wb1228-01-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-01-4.png	Catalpa speciosa	lab
77368	dataset/images/lab/catalpa_speciosa/wb1228-02-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-02-1.png	Catalpa speciosa	lab
77369	dataset/images/lab/catalpa_speciosa/wb1228-02-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-02-2.png	Catalpa speciosa	lab
77370	dataset/images/lab/catalpa_speciosa/wb1228-02-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-02-3.png	Catalpa speciosa	lab
77371	dataset/images/lab/catalpa_speciosa/wb1228-02-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-02-4.png	Catalpa speciosa	lab
77372	dataset/images/lab/catalpa_speciosa/wb1228-03-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-03-1.png	Catalpa speciosa	lab
77373	dataset/images/lab/catalpa_speciosa/wb1228-03-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-03-2.png	Catalpa speciosa	lab
77374	dataset/images/lab/catalpa_speciosa/wb1228-03-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-03-3.png	Catalpa speciosa	lab
77375	dataset/images/lab/catalpa_speciosa/wb1228-03-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-03-4.png	Catalpa speciosa	lab
77376	dataset/images/lab/catalpa_speciosa/wb1228-04-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-04-1.png	Catalpa speciosa	lab
77377	dataset/images/lab/catalpa_speciosa/wb1228-04-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-04-2.png	Catalpa speciosa	lab
77378	dataset/images/lab/catalpa_speciosa/wb1228-04-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-04-3.png	Catalpa speciosa	lab
77379	dataset/images/lab/catalpa_speciosa/wb1228-04-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-04-4.png	Catalpa speciosa	lab
77380	dataset/images/lab/catalpa_speciosa/wb1228-05-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-05-1.png	Catalpa speciosa	lab
77381	dataset/images/lab/catalpa_speciosa/wb1228-05-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-05-2.png	Catalpa speciosa	lab
77382	dataset/images/lab/catalpa_speciosa/wb1228-05-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-05-3.png	Catalpa speciosa	lab
77383	dataset/images/lab/catalpa_speciosa/wb1228-05-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-05-4.png	Catalpa speciosa	lab
77384	dataset/images/lab/catalpa_speciosa/wb1228-06-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-06-1.png	Catalpa speciosa	lab
77385	dataset/images/lab/catalpa_speciosa/wb1228-06-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-06-2.png	Catalpa speciosa	lab
77386	dataset/images/lab/catalpa_speciosa/wb1228-06-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-06-3.png	Catalpa speciosa	lab
77387	dataset/images/lab/catalpa_speciosa/wb1228-06-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-06-4.png	Catalpa speciosa	lab
77388	dataset/images/lab/catalpa_speciosa/wb1228-07-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-07-1.png	Catalpa speciosa	lab
77389	dataset/images/lab/catalpa_speciosa/wb1228-07-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-07-2.png	Catalpa speciosa	lab
77390	dataset/images/lab/catalpa_speciosa/wb1228-07-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-07-3.png	Catalpa speciosa	lab
77391	dataset/images/lab/catalpa_speciosa/wb1228-07-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-07-4.png	Catalpa speciosa	lab
77392	dataset/images/lab/catalpa_speciosa/wb1228-08-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-08-1.png	Catalpa speciosa	lab
77393	dataset/images/lab/catalpa_speciosa/wb1228-08-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-08-2.png	Catalpa speciosa	lab
77394	dataset/images/lab/catalpa_speciosa/wb1228-08-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-08-3.png	Catalpa speciosa	lab
77395	dataset/images/lab/catalpa_speciosa/wb1228-08-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-08-4.png	Catalpa speciosa	lab
77396	dataset/images/lab/catalpa_speciosa/wb1228-09-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-09-1.png	Catalpa speciosa	lab
77397	dataset/images/lab/catalpa_speciosa/wb1228-09-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-09-2.png	Catalpa speciosa	lab
77398	dataset/images/lab/catalpa_speciosa/wb1228-09-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-09-3.png	Catalpa speciosa	lab
77399	dataset/images/lab/catalpa_speciosa/wb1228-09-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-09-4.png	Catalpa speciosa	lab
77400	dataset/images/lab/catalpa_speciosa/wb1228-10-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-10-1.png	Catalpa speciosa	lab
77401	dataset/images/lab/catalpa_speciosa/wb1228-10-2.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-10-2.png	Catalpa speciosa	lab
77402	dataset/images/lab/catalpa_speciosa/wb1228-10-3.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-10-3.png	Catalpa speciosa	lab
77403	dataset/images/lab/catalpa_speciosa/wb1228-10-4.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-10-4.png	Catalpa speciosa	lab
81295	dataset/images/field/catalpa_speciosa/13001271785407.jpg	dataset/segmented/field/catalpa_speciosa/13001271785407.png	Catalpa speciosa	field
81296	dataset/images/field/catalpa_speciosa/13001271787084.jpg	dataset/segmented/field/catalpa_speciosa/13001271787084.png	Catalpa speciosa	field
81297	dataset/images/field/catalpa_speciosa/13001271783789.jpg	dataset/segmented/field/catalpa_speciosa/13001271783789.png	Catalpa speciosa	field
81298	dataset/images/field/catalpa_speciosa/13001271780941.jpg	dataset/segmented/field/catalpa_speciosa/13001271780941.png	Catalpa speciosa	field
81299	dataset/images/field/catalpa_speciosa/13001271789666.jpg	dataset/segmented/field/catalpa_speciosa/13001271789666.png	Catalpa speciosa	field
81300	dataset/images/field/catalpa_speciosa/13001271788519.jpg	dataset/segmented/field/catalpa_speciosa/13001271788519.png	Catalpa speciosa	field
81301	dataset/images/field/catalpa_speciosa/13001271780692.jpg	dataset/segmented/field/catalpa_speciosa/13001271780692.png	Catalpa speciosa	field
81302	dataset/images/field/catalpa_speciosa/13001271786781.jpg	dataset/segmented/field/catalpa_speciosa/13001271786781.png	Catalpa speciosa	field
81303	dataset/images/field/catalpa_speciosa/13001271784683.jpg	dataset/segmented/field/catalpa_speciosa/13001271784683.png	Catalpa speciosa	field
81304	dataset/images/field/catalpa_speciosa/13001271781589.jpg	dataset/segmented/field/catalpa_speciosa/13001271781589.png	Catalpa speciosa	field
81305	dataset/images/field/catalpa_speciosa/13001271785639.jpg	dataset/segmented/field/catalpa_speciosa/13001271785639.png	Catalpa speciosa	field
81306	dataset/images/field/catalpa_speciosa/13001271784976.jpg	dataset/segmented/field/catalpa_speciosa/13001271784976.png	Catalpa speciosa	field
81307	dataset/images/field/catalpa_speciosa/13001271783322.jpg	dataset/segmented/field/catalpa_speciosa/13001271783322.png	Catalpa speciosa	field
81308	dataset/images/field/catalpa_speciosa/13001271782026.jpg	dataset/segmented/field/catalpa_speciosa/13001271782026.png	Catalpa speciosa	field
81309	dataset/images/field/catalpa_speciosa/13001271786337.jpg	dataset/segmented/field/catalpa_speciosa/13001271786337.png	Catalpa speciosa	field
81310	dataset/images/field/catalpa_speciosa/13001271785661.jpg	dataset/segmented/field/catalpa_speciosa/13001271785661.png	Catalpa speciosa	field
81311	dataset/images/field/catalpa_speciosa/13001271787754.jpg	dataset/segmented/field/catalpa_speciosa/13001271787754.png	Catalpa speciosa	field
81312	dataset/images/field/catalpa_speciosa/13001271787763.jpg	dataset/segmented/field/catalpa_speciosa/13001271787763.png	Catalpa speciosa	field
81313	dataset/images/field/catalpa_speciosa/13001271788071.jpg	dataset/segmented/field/catalpa_speciosa/13001271788071.png	Catalpa speciosa	field
81314	dataset/images/field/catalpa_speciosa/13001271787237.jpg	dataset/segmented/field/catalpa_speciosa/13001271787237.png	Catalpa speciosa	field
81315	dataset/images/field/catalpa_speciosa/13001271788743.jpg	dataset/segmented/field/catalpa_speciosa/13001271788743.png	Catalpa speciosa	field
81316	dataset/images/field/catalpa_speciosa/13001271780474.jpg	dataset/segmented/field/catalpa_speciosa/13001271780474.png	Catalpa speciosa	field
81317	dataset/images/field/catalpa_speciosa/13001271786975.jpg	dataset/segmented/field/catalpa_speciosa/13001271786975.png	Catalpa speciosa	field
81318	dataset/images/field/catalpa_speciosa/13001271786231.jpg	dataset/segmented/field/catalpa_speciosa/13001271786231.png	Catalpa speciosa	field
81319	dataset/images/field/catalpa_speciosa/13001271782590.jpg	dataset/segmented/field/catalpa_speciosa/13001271782590.png	Catalpa speciosa	field
81320	dataset/images/field/catalpa_speciosa/13001271783287.jpg	dataset/segmented/field/catalpa_speciosa/13001271783287.png	Catalpa speciosa	field
81321	dataset/images/field/catalpa_speciosa/13001271781529.jpg	dataset/segmented/field/catalpa_speciosa/13001271781529.png	Catalpa speciosa	field
81322	dataset/images/field/catalpa_speciosa/13001271780075.jpg	dataset/segmented/field/catalpa_speciosa/13001271780075.png	Catalpa speciosa	field
81323	dataset/images/field/catalpa_speciosa/13001271783947.jpg	dataset/segmented/field/catalpa_speciosa/13001271783947.png	Catalpa speciosa	field
81324	dataset/images/field/catalpa_speciosa/13001271781307.jpg	dataset/segmented/field/catalpa_speciosa/13001271781307.png	Catalpa speciosa	field
81325	dataset/images/field/catalpa_speciosa/13001271783461.jpg	dataset/segmented/field/catalpa_speciosa/13001271783461.png	Catalpa speciosa	field
81326	dataset/images/field/catalpa_speciosa/13001271785409.jpg	dataset/segmented/field/catalpa_speciosa/13001271785409.png	Catalpa speciosa	field
81327	dataset/images/field/catalpa_speciosa/13001271785891.jpg	dataset/segmented/field/catalpa_speciosa/13001271785891.png	Catalpa speciosa	field
81328	dataset/images/field/catalpa_speciosa/13001271785047.jpg	dataset/segmented/field/catalpa_speciosa/13001271785047.png	Catalpa speciosa	field
81329	dataset/images/field/catalpa_speciosa/13001271780580.jpg	dataset/segmented/field/catalpa_speciosa/13001271780580.png	Catalpa speciosa	field
81330	dataset/images/field/catalpa_speciosa/13001271785510.jpg	dataset/segmented/field/catalpa_speciosa/13001271785510.png	Catalpa speciosa	field
81331	dataset/images/field/catalpa_speciosa/13001271786849.jpg	dataset/segmented/field/catalpa_speciosa/13001271786849.png	Catalpa speciosa	field
81332	dataset/images/field/catalpa_speciosa/13001271782578.jpg	dataset/segmented/field/catalpa_speciosa/13001271782578.png	Catalpa speciosa	field
81333	dataset/images/field/catalpa_speciosa/13001271782110.jpg	dataset/segmented/field/catalpa_speciosa/13001271782110.png	Catalpa speciosa	field
81334	dataset/images/field/catalpa_speciosa/13001271781486.jpg	dataset/segmented/field/catalpa_speciosa/13001271781486.png	Catalpa speciosa	field
81335	dataset/images/field/catalpa_speciosa/13001271787473.jpg	dataset/segmented/field/catalpa_speciosa/13001271787473.png	Catalpa speciosa	field
81336	dataset/images/field/catalpa_speciosa/13001271786374.jpg	dataset/segmented/field/catalpa_speciosa/13001271786374.png	Catalpa speciosa	field
81337	dataset/images/field/catalpa_speciosa/13001271786674.jpg	dataset/segmented/field/catalpa_speciosa/13001271786674.png	Catalpa speciosa	field
81338	dataset/images/field/catalpa_speciosa/13001271786489.jpg	dataset/segmented/field/catalpa_speciosa/13001271786489.png	Catalpa speciosa	field
81339	dataset/images/field/catalpa_speciosa/13001271788507.jpg	dataset/segmented/field/catalpa_speciosa/13001271788507.png	Catalpa speciosa	field
81340	dataset/images/field/catalpa_speciosa/13001271786900.jpg	dataset/segmented/field/catalpa_speciosa/13001271786900.png	Catalpa speciosa	field
81341	dataset/images/field/catalpa_speciosa/13001271788462.jpg	dataset/segmented/field/catalpa_speciosa/13001271788462.png	Catalpa speciosa	field
81342	dataset/images/field/catalpa_speciosa/13001271786571.jpg	dataset/segmented/field/catalpa_speciosa/13001271786571.png	Catalpa speciosa	field
81343	dataset/images/field/catalpa_speciosa/13001271784201.jpg	dataset/segmented/field/catalpa_speciosa/13001271784201.png	Catalpa speciosa	field
81344	dataset/images/field/catalpa_speciosa/13001271787506.jpg	dataset/segmented/field/catalpa_speciosa/13001271787506.png	Catalpa speciosa	field
81345	dataset/images/field/catalpa_speciosa/13001271783188.jpg	dataset/segmented/field/catalpa_speciosa/13001271783188.png	Catalpa speciosa	field
81346	dataset/images/field/catalpa_speciosa/13001271780466.jpg	dataset/segmented/field/catalpa_speciosa/13001271780466.png	Catalpa speciosa	field
81347	dataset/images/field/catalpa_speciosa/13001271780348.jpg	dataset/segmented/field/catalpa_speciosa/13001271780348.png	Catalpa speciosa	field
81348	dataset/images/field/catalpa_speciosa/13001271785430.jpg	dataset/segmented/field/catalpa_speciosa/13001271785430.png	Catalpa speciosa	field
81349	dataset/images/field/catalpa_speciosa/13001271781027.jpg	dataset/segmented/field/catalpa_speciosa/13001271781027.png	Catalpa speciosa	field
81350	dataset/images/field/catalpa_speciosa/13001271783716.jpg	dataset/segmented/field/catalpa_speciosa/13001271783716.png	Catalpa speciosa	field
81351	dataset/images/field/catalpa_speciosa/13001271781887.jpg	dataset/segmented/field/catalpa_speciosa/13001271781887.png	Catalpa speciosa	field
4370	dataset/images/field/maclura_pomifera/1248106412_0000.jpg	dataset/segmented/field/maclura_pomifera/1248106412_0000.png	Maclura pomifera	field
4371	dataset/images/field/maclura_pomifera/1248106412_0001.jpg	dataset/segmented/field/maclura_pomifera/1248106412_0001.png	Maclura pomifera	field
4372	dataset/images/field/maclura_pomifera/1248106412_0002.jpg	dataset/segmented/field/maclura_pomifera/1248106412_0002.png	Maclura pomifera	field
4373	dataset/images/field/maclura_pomifera/1248106412_0003.jpg	dataset/segmented/field/maclura_pomifera/1248106412_0003.png	Maclura pomifera	field
4374	dataset/images/field/maclura_pomifera/1248106412_0004.jpg	dataset/segmented/field/maclura_pomifera/1248106412_0004.png	Maclura pomifera	field
15999	dataset/images/field/maclura_pomifera/1258480798_0000.jpg	dataset/segmented/field/maclura_pomifera/1258480798_0000.png	Maclura pomifera	field
16000	dataset/images/field/maclura_pomifera/1258480798_0001.jpg	dataset/segmented/field/maclura_pomifera/1258480798_0001.png	Maclura pomifera	field
16001	dataset/images/field/maclura_pomifera/1258480798_0002.jpg	dataset/segmented/field/maclura_pomifera/1258480798_0002.png	Maclura pomifera	field
16002	dataset/images/field/maclura_pomifera/1258480798_0003.jpg	dataset/segmented/field/maclura_pomifera/1258480798_0003.png	Maclura pomifera	field
16292	dataset/images/field/maclura_pomifera/1259040122_0003.jpg	dataset/segmented/field/maclura_pomifera/1259040122_0003.png	Maclura pomifera	field
16296	dataset/images/field/maclura_pomifera/1259040122_0007.jpg	dataset/segmented/field/maclura_pomifera/1259040122_0007.png	Maclura pomifera	field
16299	dataset/images/field/maclura_pomifera/1259040122_0010.jpg	dataset/segmented/field/maclura_pomifera/1259040122_0010.png	Maclura pomifera	field
16302	dataset/images/field/maclura_pomifera/1259040122_0013.jpg	dataset/segmented/field/maclura_pomifera/1259040122_0013.png	Maclura pomifera	field
16304	dataset/images/field/maclura_pomifera/1259040122_0015.jpg	dataset/segmented/field/maclura_pomifera/1259040122_0015.png	Maclura pomifera	field
16307	dataset/images/field/maclura_pomifera/1259040122_0018.jpg	dataset/segmented/field/maclura_pomifera/1259040122_0018.png	Maclura pomifera	field
